hoso_1,m5a1ct,m5a1c4,m5a1c5,m5a2ct,m5a2c11,m5a2c12,m5b1c7,m5b2ct,m5b2c4,m5b2c5,m5b3ct,m5b4c
6,428.0,0.0,0.0,8236.0,0.0,0.0,0.0,188.0,0.0,0,300,0
7,529.0,0.0,0.0,9763.0,0.0,0.0,0.0,1270.0,0.0,0,18080,5000
8,490.0,0.0,0.0,6640.0,0.0,0.0,0.0,415.0,0.0,0,100,1100
9,1087.0,0.0,0.0,20903.0,0.0,0.0,0.0,4585.0,0.0,0,2150,0
11,325.0,0.0,0.0,12516.0,0.0,0.0,0.0,616.0,0.0,0,400,3200
12,555.0,0.0,0.0,13007.0,0.0,0.0,0.0,2965.0,0.0,0,700,0
13,1145.0,0.0,0.0,13882.0,0.0,0.0,0.0,1450.0,0.0,0,11000,0
14,1185.0,0.0,0.0,22490.0,0.0,0.0,0.0,4015.0,0.0,0,2140,300
16,1005.0,0.0,0.0,9034.0,0.0,0.0,0.0,5872.0,0.0,0,10000,0
17,587.0,0.0,0.0,9693.0,0.0,0.0,0.0,1090.0,0.0,0,500,0
1,505.0,0.0,0.0,16582.0,0.0,0.0,0.0,2560.0,0.0,0,0,0
2,140.0,0.0,0.0,5194.0,0.0,0.0,0.0,599.0,0.0,0,600,0
3,784.0,0.0,0.0,10519.0,0.0,0.0,0.0,3730.0,0.0,0,1000,0
4,352.0,0.0,0.0,12283.0,0.0,0.0,0.0,356.0,0.0,0,400,2900
5,903.0,0.0,0.0,13710.0,0.0,0.0,0.0,1240.0,0.0,0,500,3600
6,393.0,0.0,0.0,13632.0,0.0,0.0,0.0,471.0,0.0,0,280,3370
7,305.0,0.0,0.0,8370.0,0.0,0.0,0.0,240.0,0.0,0,600,1900
8,410.0,0.0,0.0,6124.0,0.0,0.0,0.0,365.0,0.0,0,200,0
9,1095.0,0.0,0.0,34190.0,0.0,0.0,0.0,12215.0,0.0,0,43200,57200
10,669.0,0.0,0.0,11620.0,0.0,0.0,0.0,1160.0,0.0,0,3000,6850
11,493.0,0.0,0.0,6841.0,0.0,0.0,0.0,1213.0,0.0,0,500,0
12,2623.0,0.0,0.0,38035.0,0.0,0.0,0.0,8340.0,0.0,0,7500,9000
14,735.0,735.0,0.0,17027.0,11629.0,5398.0,0.0,1920.0,1690.0,230,8530,3500
15,734.0,734.0,0.0,17163.0,13293.0,3870.0,0.0,2645.0,2585.0,60,15520,11500
20,1066.0,1066.0,0.0,24509.0,24509.0,0.0,0.0,4330.0,4330.0,0,38130,5200
21,550.0,0.0,0.0,13546.0,0.0,0.0,0.0,745.0,0.0,0,300,0
22,564.0,0.0,0.0,10012.0,0.0,0.0,0.0,1221.0,0.0,0,475,3760
23,848.0,0.0,0.0,29401.0,0.0,0.0,0.0,5320.0,0.0,0,2000,0
1,1094.0,0.0,0.0,18642.0,0.0,0.0,0.0,2530.0,0.0,0,1300,44700
3,370.0,0.0,0.0,11707.0,0.0,0.0,0.0,475.0,0.0,0,200,4500
4,338.0,0.0,0.0,11337.0,0.0,0.0,0.0,507.0,0.0,0,400,7294
5,1299.0,0.0,0.0,15776.0,0.0,0.0,0.0,3260.0,0.0,0,9575,57000
6,851.0,0.0,0.0,14304.0,0.0,0.0,0.0,2976.0,0.0,0,775,0
7,443.0,0.0,0.0,10257.0,0.0,0.0,0.0,600.0,0.0,0,800,0
8,900.0,0.0,0.0,15560.0,0.0,0.0,0.0,3062.0,0.0,0,31950,1000
10,1862.0,0.0,0.0,15507.0,0.0,0.0,0.0,4230.0,0.0,0,3000,84100
11,875.0,0.0,0.0,9561.0,0.0,0.0,0.0,2255.0,0.0,0,8500,3516
12,899.0,0.0,0.0,11289.0,0.0,0.0,0.0,609.0,0.0,0,375,8600
16,894.0,0.0,0.0,11375.0,0.0,0.0,0.0,5140.0,0.0,0,3700,0
17,806.0,0.0,0.0,9977.0,0.0,0.0,0.0,2570.0,0.0,0,690,18300
13,446.0,446.0,0.0,6733.0,6533.0,200.0,200.0,570.0,520.0,50,750,8330
14,462.0,462.0,0.0,10626.0,7266.0,3360.0,0.0,377.0,377.0,0,800,0
15,509.0,441.0,68.0,9778.0,8860.0,918.0,600.0,1042.0,1042.0,0,800,7000
18,857.0,0.0,0.0,16668.0,0.0,0.0,0.0,2540.0,0.0,0,630,44000
19,278.0,0.0,0.0,7680.0,0.0,0.0,0.0,225.0,0.0,0,150,0
20,1107.0,0.0,0.0,15742.0,0.0,0.0,0.0,2600.0,0.0,0,2700,0
1,661.0,0.0,0.0,5579.0,0.0,0.0,0.0,1415.0,0.0,0,29200,0
2,1325.0,0.0,0.0,30712.0,0.0,0.0,0.0,6885.0,0.0,0,11510,161250
4,1521.0,0.0,0.0,7753.0,0.0,0.0,0.0,2590.0,0.0,0,1280,35300
5,187.0,0.0,0.0,6721.0,0.0,0.0,0.0,317.0,0.0,0,400,0
6,1066.0,0.0,0.0,24993.0,0.0,0.0,0.0,4415.0,0.0,0,2000,77275
7,716.0,0.0,0.0,6134.0,0.0,0.0,0.0,1402.0,0.0,0,16070,0
8,853.0,0.0,0.0,13824.0,0.0,0.0,0.0,2155.0,0.0,0,2500,8100
9,333.0,0.0,0.0,5169.0,0.0,0.0,0.0,65.0,0.0,0,200,0
10,572.0,0.0,0.0,7848.0,0.0,0.0,0.0,1535.0,0.0,0,2300,0
11,1084.0,0.0,0.0,10671.0,0.0,0.0,0.0,3812.0,0.0,0,3890,0
12,745.0,0.0,0.0,13818.0,0.0,0.0,0.0,3780.0,0.0,0,1710,0
16,829.0,0.0,0.0,10342.0,0.0,0.0,0.0,566.0,0.0,0,1100,6070
13,1819.0,1819.0,0.0,12920.0,12856.0,64.0,0.0,1056.0,986.0,70,2020,0
14,2890.0,2640.0,250.0,16693.0,10843.0,5850.0,300.0,1980.0,1980.0,0,9030,4544
15,1212.0,1137.0,75.0,15788.0,8828.0,6960.0,0.0,2595.0,2595.0,0,2560,18500
19,661.0,0.0,0.0,15927.0,0.0,0.0,0.0,2516.0,0.0,0,895,7000
20,434.0,0.0,0.0,5200.0,0.0,0.0,0.0,1540.0,0.0,0,3400,0
18,967.0,0.0,0.0,7967.0,0.0,0.0,0.0,4975.0,0.0,0,2500,0
1,1160.0,0.0,0.0,12025.0,0.0,0.0,0.0,830.0,0.0,0,2100,0
2,1219.0,0.0,0.0,19463.0,0.0,0.0,0.0,3645.0,0.0,0,1060,0
3,1015.0,0.0,0.0,10872.0,0.0,0.0,0.0,1175.0,0.0,0,1550,0
4,940.0,0.0,0.0,11565.0,0.0,0.0,0.0,920.0,0.0,0,2360,0
5,1340.0,0.0,0.0,17907.0,0.0,0.0,0.0,3065.0,0.0,0,2440,0
6,1213.0,0.0,0.0,15861.0,0.0,0.0,0.0,605.0,0.0,0,1440,0
7,1328.0,0.0,0.0,18221.0,0.0,0.0,0.0,1180.0,0.0,0,3210,0
10,1166.0,0.0,0.0,11158.0,0.0,0.0,0.0,812.0,0.0,0,7475,1125
11,1667.0,0.0,0.0,14149.0,0.0,0.0,0.0,1136.0,0.0,0,9045,0
12,1177.0,0.0,0.0,7281.0,0.0,0.0,0.0,435.0,0.0,0,1052,0
16,1552.0,0.0,0.0,10278.0,0.0,0.0,0.0,1720.0,0.0,0,1545,0
17,1669.0,0.0,0.0,14464.0,0.0,0.0,0.0,3519.0,0.0,0,2710,0
13,942.0,942.0,0.0,13472.0,13472.0,0.0,0.0,1143.0,1143.0,0,1245,8000
14,891.0,891.0,0.0,9484.0,9484.0,0.0,0.0,1032.0,1032.0,0,2140,0
15,1188.0,1188.0,0.0,11042.0,11042.0,0.0,0.0,815.0,815.0,0,7465,560
18,2364.0,0.0,0.0,14671.0,0.0,0.0,0.0,2780.0,0.0,0,1825,0
19,1588.0,0.0,0.0,15193.0,0.0,0.0,0.0,4020.0,0.0,0,2350,0
20,728.0,0.0,0.0,10555.0,0.0,0.0,0.0,1030.0,0.0,0,1180,0
1,1583.0,0.0,0.0,13828.0,0.0,0.0,0.0,1360.0,0.0,0,1560,0
2,1071.0,0.0,0.0,12628.0,0.0,0.0,0.0,650.0,0.0,0,320,0
3,653.0,0.0,0.0,8298.0,0.0,0.0,0.0,786.0,0.0,0,330,0
4,506.0,0.0,0.0,3841.0,0.0,0.0,0.0,592.0,0.0,0,850,0
5,692.0,0.0,0.0,7414.0,0.0,0.0,0.0,602.0,0.0,0,480,0
6,2245.0,0.0,0.0,19311.0,0.0,0.0,0.0,5120.0,0.0,0,16315,1800
7,942.0,0.0,0.0,13944.0,0.0,0.0,0.0,945.0,0.0,0,1650,0
8,2217.0,0.0,0.0,13593.0,0.0,0.0,0.0,2965.0,0.0,0,1050,0
9,1041.0,0.0,0.0,9917.0,0.0,0.0,0.0,2145.0,0.0,0,1200,0
10,1454.0,0.0,0.0,15642.0,0.0,0.0,0.0,1855.0,0.0,0,700,0
11,971.0,0.0,0.0,9983.0,0.0,0.0,0.0,1195.0,0.0,0,980,0
12,2188.0,0.0,0.0,15845.0,0.0,0.0,0.0,2245.0,0.0,0,1635,0
13,1300.0,1300.0,0.0,12515.0,12515.0,0.0,0.0,1310.0,1310.0,0,350,0
14,1029.0,1029.0,0.0,10049.0,9311.0,738.0,0.0,715.0,715.0,0,200,0
15,1374.0,1374.0,0.0,8761.0,8761.0,0.0,0.0,1390.0,1390.0,0,11650,0
16,3185.0,0.0,0.0,16765.0,0.0,0.0,0.0,3790.0,0.0,0,2035,0
17,1378.0,0.0,0.0,12843.0,0.0,0.0,0.0,1965.0,0.0,0,1880,0
18,1477.0,0.0,0.0,8924.0,0.0,0.0,0.0,1126.0,0.0,0,680,0
1,2410.0,0.0,0.0,18352.0,0.0,0.0,0.0,3692.0,0.0,0,15750,0
2,915.0,0.0,0.0,10821.0,0.0,0.0,0.0,1080.0,0.0,0,1030,0
3,1812.0,0.0,0.0,10708.0,0.0,0.0,0.0,1871.0,0.0,0,1150,0
4,2466.0,0.0,0.0,13638.0,0.0,0.0,0.0,2630.0,0.0,0,1670,0
5,1190.0,0.0,0.0,11229.0,0.0,0.0,0.0,810.0,0.0,0,1205,0
6,1435.0,0.0,0.0,16346.0,0.0,0.0,0.0,1490.0,0.0,0,1045,0
7,814.0,0.0,0.0,8624.0,0.0,0.0,0.0,790.0,0.0,0,800,0
8,834.0,0.0,0.0,5574.0,0.0,0.0,0.0,855.0,0.0,0,1130,405
9,241.0,0.0,0.0,3020.0,0.0,0.0,0.0,320.0,0.0,0,300,0
10,1032.0,0.0,0.0,11028.0,0.0,0.0,0.0,1245.0,0.0,0,1010,0
11,1640.0,0.0,0.0,10644.0,0.0,0.0,0.0,2300.0,0.0,0,1740,0
12,1199.0,0.0,0.0,7990.0,0.0,0.0,0.0,995.0,0.0,0,1025,0
13,632.0,0.0,0.0,5776.0,0.0,0.0,0.0,590.0,0.0,0,845,0
14,805.0,0.0,0.0,10091.0,0.0,0.0,0.0,810.0,0.0,0,930,0
15,954.0,0.0,0.0,8287.0,0.0,0.0,0.0,625.0,0.0,0,695,0
13,1398.0,1398.0,0.0,20995.0,15091.0,5904.0,0.0,1570.0,1570.0,0,2130,0
14,3166.0,3166.0,0.0,30447.0,26142.0,4305.0,0.0,4690.0,4690.0,0,4120,78125
15,3473.0,3473.0,0.0,13865.0,10673.0,3192.0,0.0,3410.0,3410.0,0,4100,68750
20,1607.0,0.0,0.0,17636.0,0.0,0.0,0.0,2070.0,0.0,0,920,0
21,1152.0,0.0,0.0,12037.0,0.0,0.0,0.0,895.0,0.0,0,2090,0
22,893.0,0.0,0.0,7123.0,0.0,0.0,0.0,2370.0,0.0,0,960,0
1,2744.0,0.0,0.0,16744.0,0.0,0.0,0.0,3590.0,0.0,0,1885,0
2,2572.0,0.0,0.0,17256.0,0.0,0.0,0.0,1890.0,0.0,0,1795,6840
3,1118.0,0.0,0.0,12187.0,0.0,0.0,0.0,1180.0,0.0,0,2350,0
4,1926.0,0.0,0.0,26358.0,0.0,0.0,0.0,6850.0,0.0,0,2440,0
5,1337.0,0.0,0.0,12925.0,0.0,0.0,0.0,1115.0,0.0,0,5345,1250
6,742.0,0.0,0.0,5570.0,0.0,0.0,0.0,710.0,0.0,0,1200,0
7,774.0,0.0,0.0,6509.0,0.0,0.0,0.0,1040.0,0.0,0,660,0
8,1864.0,0.0,0.0,11608.0,0.0,0.0,0.0,2470.0,0.0,0,3610,89093
9,1706.0,0.0,0.0,12895.0,0.0,0.0,0.0,1360.0,0.0,0,730,0
10,2298.0,0.0,0.0,13007.0,0.0,0.0,0.0,2767.0,0.0,0,1635,203888
11,2081.0,0.0,0.0,13674.0,0.0,0.0,0.0,2485.0,0.0,0,1790,0
12,976.0,0.0,0.0,9025.0,0.0,0.0,0.0,1765.0,0.0,0,1710,0
1,3081.0,0.0,0.0,19548.0,0.0,0.0,0.0,4290.0,0.0,0,3315,0
2,1749.0,0.0,0.0,9594.0,0.0,0.0,0.0,1420.0,0.0,0,13081,0
3,2329.0,0.0,0.0,19544.0,0.0,0.0,0.0,2975.0,0.0,0,1630,0
4,1431.0,0.0,0.0,11466.0,0.0,0.0,0.0,1080.0,0.0,0,1135,0
5,486.0,0.0,0.0,9694.0,0.0,0.0,0.0,695.0,0.0,0,830,0
6,618.0,0.0,0.0,7139.0,0.0,0.0,0.0,2240.0,0.0,0,730,0
7,1133.0,0.0,0.0,11945.0,0.0,0.0,0.0,1081.0,0.0,0,920,0
8,938.0,0.0,0.0,7672.0,0.0,0.0,0.0,3340.0,0.0,0,1020,0
9,654.0,0.0,0.0,9947.0,0.0,0.0,0.0,2205.0,0.0,0,1010,0
10,1905.0,0.0,0.0,12323.0,0.0,0.0,0.0,1615.0,0.0,0,1560,0
11,953.0,0.0,0.0,14090.0,0.0,0.0,0.0,430.0,0.0,0,750,0
12,1175.0,0.0,0.0,17062.0,0.0,0.0,0.0,920.0,0.0,0,1840,0
13,1076.0,0.0,0.0,6771.0,0.0,0.0,0.0,427.0,0.0,0,600,0
14,1764.0,0.0,0.0,15442.0,0.0,0.0,0.0,1012.0,0.0,0,1490,0
15,609.0,0.0,0.0,9548.0,0.0,0.0,0.0,850.0,0.0,0,1010,0
3,974.0,0.0,0.0,7626.0,0.0,0.0,0.0,461.0,0.0,0,380,0
4,1779.0,0.0,0.0,12811.0,0.0,0.0,0.0,2190.0,0.0,0,1230,1686
6,1080.0,0.0,0.0,16481.0,0.0,0.0,0.0,1215.0,0.0,0,100,0
7,1384.0,0.0,0.0,10599.0,0.0,0.0,0.0,1965.0,0.0,0,920,0
8,659.0,0.0,0.0,7695.0,0.0,0.0,0.0,710.0,0.0,0,300,0
9,855.0,0.0,0.0,9068.0,0.0,0.0,0.0,1590.0,0.0,0,760,0
10,924.0,0.0,0.0,11288.0,0.0,0.0,0.0,835.0,0.0,0,320,0
11,639.0,0.0,0.0,8714.0,0.0,0.0,0.0,630.0,0.0,0,330,0
12,500.0,0.0,0.0,4677.0,0.0,0.0,0.0,425.0,0.0,0,450,300
16,347.0,0.0,0.0,4454.0,0.0,0.0,0.0,495.0,0.0,0,100,0
17,1540.0,0.0,0.0,11368.0,0.0,0.0,0.0,689.0,0.0,0,0,0
18,1423.0,0.0,0.0,12704.0,0.0,0.0,0.0,1599.0,0.0,0,545,0
21,1159.0,0.0,0.0,12032.0,0.0,0.0,0.0,1135.0,0.0,0,960,0
22,634.0,0.0,0.0,8887.0,0.0,0.0,0.0,885.0,0.0,0,490,0
13,964.0,964.0,0.0,7080.0,7080.0,0.0,0.0,410.0,410.0,0,1090,0
14,730.0,730.0,0.0,5102.0,5102.0,0.0,0.0,315.0,315.0,0,160,0
15,1207.0,1207.0,0.0,9845.0,9845.0,0.0,300.0,519.0,519.0,0,570,0
23,823.0,0.0,0.0,8018.0,0.0,0.0,0.0,1530.0,0.0,0,770,0
16,660.0,0.0,0.0,18271.0,0.0,0.0,0.0,1815.0,0.0,0,930,0
17,805.0,0.0,0.0,21568.0,0.0,0.0,0.0,4418.0,0.0,0,5200,9100
18,1398.0,0.0,0.0,18576.0,0.0,0.0,0.0,5105.0,0.0,0,3655,2500
13,1649.0,1649.0,0.0,20562.0,20562.0,0.0,0.0,3100.0,3100.0,0,3710,3000
14,367.0,367.0,0.0,6169.0,6169.0,0.0,0.0,590.0,590.0,0,700,0
15,2409.0,2409.0,0.0,27350.0,27350.0,0.0,0.0,4515.0,4515.0,0,4045,0
1,4248.0,0.0,0.0,44210.0,0.0,0.0,0.0,4590.0,0.0,0,3680,0
2,1254.0,0.0,0.0,15981.0,0.0,0.0,0.0,7217.0,0.0,0,5420,30450
3,849.0,0.0,0.0,14015.0,0.0,0.0,0.0,3120.0,0.0,0,570,2500
4,565.0,0.0,0.0,14577.0,0.0,0.0,0.0,1685.0,0.0,0,985,2000
5,535.0,0.0,0.0,12245.0,0.0,0.0,0.0,2615.0,0.0,0,1113,3500
6,829.0,0.0,0.0,17726.0,0.0,0.0,0.0,3250.0,0.0,0,1825,0
7,674.0,0.0,0.0,17720.0,0.0,0.0,0.0,1537.0,0.0,0,1665,0
8,1381.0,0.0,0.0,22396.0,0.0,0.0,0.0,4034.0,0.0,0,1820,0
9,1227.0,0.0,0.0,19295.0,0.0,0.0,0.0,1079.0,0.0,0,995,6500
10,849.0,0.0,0.0,21266.0,0.0,0.0,0.0,2105.0,0.0,0,1550,0
11,2336.0,0.0,0.0,38835.0,0.0,0.0,0.0,9320.0,0.0,0,8040,6500
12,386.0,0.0,0.0,5846.0,0.0,0.0,0.0,755.0,0.0,0,1114,0
1,1187.0,0.0,0.0,19935.0,0.0,0.0,0.0,4380.0,0.0,0,4970,0
2,1156.0,0.0,0.0,17318.0,0.0,0.0,0.0,6012.0,0.0,0,27400,8600
3,521.0,0.0,0.0,15765.0,0.0,0.0,0.0,2566.0,0.0,0,800,0
4,1502.0,0.0,0.0,25101.0,0.0,0.0,0.0,5223.0,0.0,0,5880,0
5,1438.0,0.0,0.0,16332.0,0.0,0.0,0.0,5441.0,0.0,0,2940,0
6,1921.0,0.0,0.0,17025.0,0.0,0.0,0.0,3587.0,0.0,0,4742,0
7,1119.0,0.0,0.0,18776.0,0.0,0.0,0.0,2137.0,0.0,0,2910,0
8,2489.0,0.0,0.0,34018.0,0.0,0.0,0.0,3559.0,0.0,0,3200,7875
9,826.0,0.0,0.0,20586.0,0.0,0.0,0.0,1913.0,0.0,0,2480,0
10,283.0,0.0,0.0,8634.0,0.0,0.0,0.0,641.0,0.0,0,150,0
11,659.0,0.0,0.0,19859.0,0.0,0.0,0.0,1585.0,0.0,0,700,0
12,1091.0,0.0,0.0,22658.0,0.0,0.0,0.0,4164.0,0.0,0,2530,0
13,1778.0,1778.0,0.0,23125.0,23125.0,0.0,0.0,5950.0,5950.0,0,5130,0
15,630.0,630.0,0.0,17000.0,17000.0,0.0,0.0,1705.0,1705.0,0,1420,0
14,1242.0,1242.0,0.0,11525.0,11525.0,0.0,0.0,3240.0,3240.0,0,3070,0
16,1154.0,0.0,0.0,14535.0,0.0,0.0,0.0,3651.0,0.0,0,2900,0
17,756.0,0.0,0.0,12930.0,0.0,0.0,0.0,2326.0,0.0,0,7550,0
18,1120.0,0.0,0.0,15367.0,0.0,0.0,0.0,3799.0,0.0,0,3860,1704
14,941.0,941.0,0.0,17012.0,17012.0,0.0,0.0,3240.0,3240.0,0,1600,5000
15,365.0,365.0,0.0,6595.0,6595.0,0.0,420.0,640.0,640.0,0,1925,0
13,969.0,969.0,0.0,13806.0,13726.0,80.0,660.0,1480.0,1480.0,0,4005,0
20,786.0,0.0,0.0,15268.0,0.0,0.0,0.0,9023.0,0.0,0,2040,30000
21,563.0,0.0,0.0,16110.0,0.0,0.0,0.0,3950.0,0.0,0,1870,0
22,1215.0,0.0,0.0,20116.0,0.0,0.0,0.0,2340.0,0.0,0,14060,0
1,1523.0,0.0,0.0,22580.0,0.0,0.0,0.0,2725.0,0.0,0,1800,1500
2,1095.0,0.0,0.0,19358.0,0.0,0.0,0.0,4125.0,0.0,0,5645,0
3,640.0,0.0,0.0,20992.0,0.0,0.0,0.0,1695.0,0.0,0,1830,0
4,1260.0,0.0,0.0,16189.0,0.0,0.0,0.0,3565.0,0.0,0,4990,2700
5,428.0,0.0,0.0,19299.0,0.0,0.0,0.0,1965.0,0.0,0,1020,0
6,744.0,0.0,0.0,12010.0,0.0,0.0,0.0,2197.0,0.0,0,8055,120
7,934.0,0.0,0.0,16087.0,0.0,0.0,0.0,3390.0,0.0,0,13065,0
8,633.0,0.0,0.0,8843.0,0.0,0.0,0.0,2280.0,0.0,0,1850,0
9,329.0,0.0,0.0,8775.0,0.0,0.0,0.0,960.0,0.0,0,2150,0
10,381.0,0.0,0.0,9413.0,0.0,0.0,0.0,1340.0,0.0,0,1145,0
11,975.0,0.0,0.0,20846.0,0.0,0.0,0.0,2235.0,0.0,0,960,0
12,710.0,0.0,0.0,14528.0,0.0,0.0,0.0,1776.0,0.0,0,1020,70000
1,1199.0,0.0,0.0,21300.0,0.0,0.0,0.0,5740.0,0.0,0,3495,4400
2,1058.0,0.0,0.0,19713.0,0.0,0.0,0.0,3245.0,0.0,0,3908,0
3,838.0,0.0,0.0,14405.0,0.0,0.0,0.0,3200.0,0.0,0,2990,1984
4,1274.0,0.0,0.0,22578.0,0.0,0.0,0.0,5605.0,0.0,0,2295,0
6,2169.0,0.0,0.0,26129.0,0.0,0.0,0.0,5130.0,0.0,0,3104,10000
7,916.0,0.0,0.0,14361.0,0.0,0.0,0.0,4160.0,0.0,0,4975,8850
9,1371.0,0.0,0.0,27599.0,0.0,0.0,0.0,6753.0,0.0,0,5890,0
8,1591.0,0.0,0.0,13761.0,0.0,0.0,0.0,1770.0,0.0,0,1015,0
10,1626.0,0.0,0.0,11254.0,0.0,0.0,0.0,2165.0,0.0,0,920,0
11,990.0,0.0,0.0,18856.5,0.0,0.0,0.0,4299.0,0.0,0,1355,0
12,1455.0,0.0,0.0,23056.0,0.0,0.0,0.0,4560.0,0.0,0,3958,0
16,1138.0,0.0,0.0,19341.0,0.0,0.0,0.0,3465.0,0.0,0,4388,0
13,1916.0,1844.0,72.0,23874.0,22014.0,1860.0,0.0,4805.0,4805.0,0,8564,15000
14,893.0,893.0,0.0,10706.0,10706.0,0.0,0.0,1750.0,1750.0,0,2015,0
15,1330.0,1330.0,0.0,27823.0,27823.0,0.0,240.0,2400.0,2400.0,0,3674,0
17,1149.0,0.0,0.0,25746.0,0.0,0.0,0.0,6310.0,0.0,0,4170,5280
18,868.0,0.0,0.0,20574.0,0.0,0.0,0.0,3145.0,0.0,0,1722,0
19,986.0,0.0,0.0,18590.0,0.0,0.0,0.0,4414.0,0.0,0,1570,2300
13,1866.0,1866.0,0.0,16152.0,16152.0,0.0,0.0,3745.0,3745.0,0,3500,0
14,583.0,583.0,0.0,6787.0,6787.0,0.0,0.0,850.0,850.0,0,1500,0
19,982.0,982.0,0.0,15267.0,15267.0,0.0,540.0,2815.0,2815.0,0,2250,0
20,601.0,0.0,0.0,5836.0,0.0,0.0,0.0,2405.0,0.0,0,2300,0
21,308.0,0.0,0.0,10917.0,0.0,0.0,0.0,1315.0,0.0,0,500,0
22,642.0,0.0,0.0,12254.0,0.0,0.0,0.0,1420.0,0.0,0,782,0
1,655.0,0.0,0.0,15362.0,0.0,0.0,0.0,3968.0,0.0,0,1500,3700
2,1161.0,0.0,0.0,9459.0,0.0,0.0,0.0,1820.0,0.0,0,1500,0
3,168.0,0.0,0.0,2341.0,0.0,0.0,0.0,296.0,0.0,0,200,0
4,658.0,0.0,0.0,9874.0,0.0,0.0,0.0,2160.0,0.0,0,760,2550
5,1115.0,0.0,0.0,15826.0,0.0,0.0,0.0,1515.0,0.0,0,2200,0
6,622.0,0.0,0.0,12781.0,0.0,0.0,0.0,7075.0,0.0,0,1580,5505
7,1349.0,0.0,0.0,19209.0,0.0,0.0,0.0,7375.0,0.0,0,3900,10400
8,618.0,0.0,0.0,13967.0,0.0,0.0,0.0,2187.0,0.0,0,2400,0
9,426.0,0.0,0.0,5515.5,0.0,0.0,0.0,710.0,0.0,0,1045,0
10,2118.0,0.0,0.0,30159.0,0.0,0.0,0.0,7910.0,0.0,0,6724,11240
11,2348.0,0.0,0.0,24704.0,0.0,0.0,0.0,4940.0,0.0,0,4500,0
12,1082.0,0.0,0.0,18264.0,0.0,0.0,0.0,3830.0,0.0,0,3000,0
1,1980.0,0.0,0.0,17536.0,0.0,0.0,0.0,2250.0,0.0,0,4545,0
2,1496.0,0.0,0.0,18169.0,0.0,0.0,0.0,6370.0,0.0,0,5965,0
3,1908.0,0.0,0.0,16732.0,0.0,0.0,0.0,2921.0,0.0,0,2565,0
4,869.0,0.0,0.0,25563.0,0.0,0.0,0.0,2905.0,0.0,0,1620,0
5,2255.0,0.0,0.0,22149.0,0.0,0.0,0.0,4699.0,0.0,0,4720,0
6,1010.0,0.0,0.0,15706.0,0.0,0.0,0.0,2797.0,0.0,0,945,0
7,1444.0,0.0,0.0,13744.0,0.0,0.0,0.0,2051.0,0.0,0,2315,0
8,1220.0,0.0,0.0,17462.0,0.0,0.0,0.0,2361.0,0.0,0,1572,640
9,1084.0,0.0,0.0,26033.0,0.0,0.0,0.0,3045.0,0.0,0,1035,0
10,3147.0,0.0,0.0,25548.0,0.0,0.0,0.0,6450.0,0.0,0,5715,0
11,1811.0,0.0,0.0,34936.0,0.0,0.0,0.0,4540.0,0.0,0,4950,0
12,1704.0,0.0,0.0,15751.0,0.0,0.0,0.0,2165.0,0.0,0,2555,0
14,810.0,0.0,0.0,18795.0,0.0,0.0,0.0,5124.0,0.0,0,3890,546
15,952.0,0.0,0.0,18916.0,0.0,0.0,0.0,4347.0,0.0,0,4640,0
16,809.0,0.0,0.0,19084.0,0.0,0.0,0.0,3962.0,0.0,0,2060,4200
16,847.0,0.0,0.0,20553.0,0.0,0.0,0.0,3330.0,0.0,0,2300,450
17,581.0,0.0,0.0,12077.0,0.0,0.0,0.0,1736.0,0.0,0,1400,1800
18,570.0,0.0,0.0,10094.0,0.0,0.0,0.0,1233.0,0.0,0,600,3600
13,1516.0,1516.0,0.0,27447.0,27447.0,0.0,0.0,3050.0,3050.0,0,1600,0
14,1442.0,1442.0,0.0,19410.0,19410.0,0.0,0.0,2870.0,2870.0,0,1500,0
15,1247.0,1247.0,0.0,15287.0,15287.0,0.0,0.0,1510.0,1510.0,0,590,2000
1,456.0,0.0,0.0,11834.0,0.0,0.0,0.0,2450.0,0.0,0,730,3000
2,1392.0,0.0,0.0,15930.0,0.0,0.0,0.0,6025.0,0.0,0,1300,5500
3,942.0,0.0,0.0,25680.0,0.0,0.0,0.0,2605.0,0.0,0,1230,3000
4,755.0,0.0,0.0,16874.0,0.0,0.0,0.0,3070.0,0.0,0,850,2000
5,737.0,0.0,0.0,11846.0,0.0,0.0,0.0,4290.0,0.0,0,550,3600
6,1020.0,0.0,0.0,16328.0,0.0,0.0,0.0,4495.0,0.0,0,6800,20140
7,345.0,0.0,0.0,6195.0,0.0,0.0,0.0,626.0,0.0,0,600,0
8,1140.0,0.0,0.0,14671.0,0.0,0.0,0.0,1850.0,0.0,0,2100,0
9,1155.0,0.0,0.0,16050.0,0.0,0.0,0.0,3230.0,0.0,0,5265,0
10,1923.0,0.0,0.0,27180.0,0.0,0.0,0.0,2575.0,0.0,0,2700,0
12,3882.0,0.0,0.0,39666.0,0.0,0.0,0.0,9230.0,0.0,0,4500,0
11,400.0,0.0,0.0,9825.0,0.0,0.0,0.0,1390.0,0.0,0,4615,7500
13,2148.0,2148.0,0.0,28372.0,22921.0,5451.0,0.0,4045.0,4045.0,0,4500,0
14,938.0,854.0,84.0,12202.0,9783.0,2419.0,600.0,1490.0,1490.0,0,2828,0
15,1173.0,1083.0,90.0,24496.0,18146.0,6350.0,480.0,5706.0,5706.0,0,5750,18000
